race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = -1
race darkelf  = -1
restrict level  = 20
profession paladin  = 0
profession priest  = 2
profession mystic  = 0
index  = 16
name  =  cure light wounds
acttype  = 11
tochar  =  You lay hands on $3n and pray for a minor healing...
tovict  =  $1n lays hands on you and prays...
torest  =  $1n lays hands on $3n and prays...
toself  =  You pray for a minor healing...
toselfroom  =  $1n closes $1s eyes and begins to pray...
realm  = 1
sphere  = 1
func  =  cure_light@spells
minpos  = 7
mana  = 15
turns  = 12
targets  = 8772
mediums  = 27
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = -1
race gnome  = -1
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = -1
race darkelf  = -1
restrict level  = 5
profession paladin  = -3
profession priest  = 5
profession mystic  = 5
index  = 17
name  =  cure serious wounds
acttype  = 11
tochar  =  You lay hands on $3n and pray for a healing...
tovict  =  $1n lays hands on you and begins to pray...
torest  =  $1n lays hands on $3n and begins to pray...
toself  =  You beseech the gods to heal your wounds...
toselfroom  =  $1n closes $1s eyes and begins to pray...
realm  = 1
sphere  = 1
func  =  cure_serious@spells
minpos  = 7
mana  = 20
turns  = 12
targets  = 8772
mediums  = 27
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = -1
race gnome  = -1
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = -1
race darkelf  = -1
restrict level  = 40
profession paladin  = -3
profession priest  = 2
index  = 18
name  =  heal
acttype  = 11
tochar  =  You lay hands on $3n and call out to the gods to heal $3s wounds...
tovict  =  $1n lays hands on you and calls out to the gods...
torest  =  $1n lays hands on $3n and calls out to the gods...
toself  =  You call out to the gods to heal your wounds...
toselfroom  =  $1n calls out to the gods...
realm  = 1
sphere  = 1
func  =  heal@spells
minpos  = 7
mana  = 25
turns  = 12
targets  = 8772
mediums  = 27
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = -1
race gnome  = -1
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = -1
race darkelf  = -2
restrict level  = 30
profession priest  = 0
index  = 22
name  =  dispel evil
acttype  = 11
tochar  =  You pray for divine aid in dispelling the evil of $3n...
tovict  =  "You squirm in discomfort as each word of $1n's prayer is spoken..."
torest  =  $1n directs $1s prayers towards $3n...
toself  =  You pray for a cleansing of your own evil...
toselfroom  =  $1n prays for a cleansing of $1s own evil...
realm  = 1
sphere  = 1
func  =  spl_dispel_evil@spells
minpos  = 7
mana  = 25
turns  = 6
targets  = 1092
mediums  = 25
check  = 3
offensive  = 1
fumble  = 2
shield  = 2
attack clothes  =  55 15  5
attack sleather  =  58 15  6
attack hleather  =  58 15  7
attack chain  =  68 15  8
attack plate  =  82 15  9
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = -1
race gnome  = -1
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = -1
race darkelf  = -2
restrict level  = 45
profession paladin  = 5
profession priest  = 0
index  = 23
name  =  repel lesser undead
acttype  = 11
tochar  =  You raise your hand and chant, 'Muert dislux' at $3n...
tovict  =  $1n raises $1s hand and chants, 'Muert dislux' at you...
torest  =  $1n raises $1s hand and chants, 'Muert dislux' at $3n...
toself  =  You raise your hand and chant, 'Muert dislux'...
toselfroom  =  $1n raises $1s hand and chants, 'Muert dislux'...
realm  = 1
sphere  = 1
func  =  spl_repel_1@spells
minpos  = 7
mana  = 20
turns  = 12
targets  = 68
mediums  = 29
check  = 2
offensive  = 1
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = -1
race gnome  = -1
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = 0
race darkelf  = 0
restrict level  = 15
profession knight  = -3
profession paladin  = -3
profession necromancer  = 5
index  = 24
name  =  repel greater undead
acttype  = 11
tochar  =  You raise your hand and shout, 'Mes muert dislux' at $3n...
tovict  =  $1n raises $1s hand and shouts, 'Mes muert dislux' at you...
torest  =  $1n raises $1s hand and shouts, 'Mes muert dislux' at $3n...
toself  =  You raise your hand and shout, 'Mes muert dislux'
toselfroom  =  $1n raises $1s hand and shouts, 'Mes muert dislux'
realm  = 1
sphere  = 1
func  =  spl_repel_2@spells
minpos  = 7
mana  = 20
turns  = 12
targets  = 32
mediums  = 29
check  = 3
offensive  = 1
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = -1
race gnome  = -1
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = 0
race darkelf  = 0
restrict level  = 31
profession necromancer  = 2
index  = 25
name  =  blind
acttype  = 11
tochar  =  "You spit into $3n's eyes and scream, 'Sansa viso!'..."
tovict  =  $1n spits into your eyes and screams, 'Sansa viso!'...
torest  =  "$1n spits into $3n's eyes and screams, 'Sansa viso!'..."
toself  =  You gouge your eyes and scream 'sansa viso!'...
toselfroom  =  $1n gouges $1s eyes and screams 'sansa viso!'...
realm  = 1
sphere  = 1
func  =  blind@spells
minpos  = 8
mana  = 20
turns  = 4
targets  = 68
mediums  = 31
check  = 2
offensive  = 1
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = -1
race gnome  = -1
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = -1
race groll  = 0
race darkelf  = 0
restrict level  = 13
profession priest  = 0
profession mystic  = 0
profession necromancer  = 2
index  = 26
name  =  cure blind
acttype  = 11
tochar  =  "You cover $3n's eyes with your hand and pray for $3s sight..."
tovict  =  You feel gentle hands cover your eyes and hear someone begin to pray...
torest  =  "$1n places $1s hand over $3n's eyes and begins to pray..."
toself  =  You plead with the gods to restore your sight...
toselfroom  =  $1n pray to the gods for a curing...
realm  = 1
sphere  = 1
func  =  spl_cure_blind@spells
minpos  = 8
mana  = 20
turns  = 4
targets  = 8260
mediums  = 19
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = -1
race gnome  = -1
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = -1
race darkelf  = -2
restrict level  = 10
profession priest  = 0
profession mystic  = 0
index  = 27
name  =  locate object
acttype  = 11
tochar  =  You beckon the gods for a revelation...
tovict  =  $1n kneels and beckons the gods for guidance...
torest  =  $1n kneels and beckons the gods for guidance...
toself  =  You beckon the gods for a revelation...
toselfroom  =  $1n kneels and beckons the gods for guidance...
realm  = 1
sphere  = 1
func  =  locate_object@spells
minpos  = 8
mana  = 20
turns  = 4
targets  = 152
mediums  = 17
check  = 2
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = -1
race gnome  = -1
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = -1
race darkelf  = 0
restrict level  = 16
profession priest  = -3
profession druid  = -3
profession mystic  = 2
index  = 28
name  =  locate person
acttype  = 11
tochar  =  You beckon the gods for a revelation...
torest  =  $1n kneels and beckons the gods...
toself  =  You beckon the gods for a revelation...
toselfroom  =  $1n kneels and beckons the gods...
realm  = 1
sphere  = 1
func  =  locate_char@spells
minpos  = 8
mana  = 20
turns  = 4
targets  = 88
mediums  = 17
check  = 2
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = -1
race gnome  = -1
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = 0
race darkelf  = 0
restrict level  = 14
profession priest  = 0
profession druid  = -4
profession mystic  = 2
index  = 29
name  =  raise magic
acttype  = 11
tochar  =  You touch $3n and utter the words, 'Risa mystam'...
tovict  =  $1n touches you and utters the words, 'Risa mystam'...
torest  =  $1n touches $3n and utters the words, 'Risa mystam'...
toself  =  You utter the words, 'Risa mystam'...
toselfroom  =  $1n utters the words, 'Risa mystam'...
realm  = 0
sphere  = 2
func  =  raise_mag@spells
minpos  = 8
mana  = 20
turns  = 4
targets  = 8260
mediums  = 23
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = -1
race half-ogre  = -1
race half-elf  = 0
race brownie  = 2
race groll  = -1
race darkelf  = 1
restrict magic  = 5
profession conjurer  = 2
profession sorcerer  = 5
index  = 30
name  =  raise divine
acttype  = 11
tochar  =  You pray to the gods for a boon of divinity...
tovict  =  $1n prays to the gods on your behalf...
torest  =  "$1n prays to the gods on $3n's behalf..."
toself  =  You pray to the gods for a boon of divinity...
toselfroom  =  $1n prays to the gods...
realm  = 1
sphere  = 2
func  =  raise_div@spells
minpos  = 8
mana  = 20
turns  = 4
targets  = 8260
mediums  = 23
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = -1
race groll  = -1
race darkelf  = -2
restrict level  = 15
profession priest  = 5
profession mystic  = 5
profession necromancer  = 2
index  = 31
name  =  strength
acttype  = 11
tochar  =  You touch $3n and utter the word, 'Brutos'
tovict  =  $1n touches you and utter the word, 'Brutos'
torest  =  $1n touches $3n and utters the word, 'Brutos'
toself  =  You utter the word, 'Brutos'
toselfroom  =  $1n utters the word, 'Brutos'
realm  = 0
sphere  = 2
func  =  raise_str@spells
minpos  = 8
mana  = 20
turns  = 4
targets  = 8260
mediums  = 23
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = -1
race half-ogre  = -1
race half-elf  = 0
race brownie  = 1
race groll  = -1
race darkelf  = 1
restrict level  = 10
profession mystic  = 2
profession conjurer  = -3
profession sorcerer  = 0
index  = 32
name  =  dexterity
acttype  = 11
tochar  =  You touch $3n and utter the word, 'Limbras'
tovict  =  $1n touches you and utters the word, 'Limbras'
torest  =  $1n touches $3n and utters the word, 'Limbras'
toself  =  You utter the word, 'Limbras'
toselfroom  =  $1n utters the word, 'Limbras'
realm  = 0
sphere  = 2
func  =  raise_dex@spells
minpos  = 8
mana  = 20
turns  = 4
targets  = 8260
mediums  = 23
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = -1
race half-ogre  = -1
race half-elf  = 0
race brownie  = 2
race groll  = -1
race darkelf  = 1
restrict level  = 30
profession assassin  = -3
profession mystic  = 0
profession conjurer  = 0
profession sorcerer  = 0
index  = 33
name  =  constitution
acttype  = 11
tochar  =  You touch $3n and utter the word, 'Physca'
tovict  =  $1n touches you and utters the word, 'Physca'
torest  =  $1n touches $3n and utters the word, 'Physca'
toself  =  You utter the word, 'Physca'
toselfroom  =  $1n utters the word, 'Physca'
realm  = 0
sphere  = 2
func  =  raise_con@spells
minpos  = 8
mana  = 20
turns  = 4
targets  = 8260
mediums  = 23
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = -1
race half-ogre  = -1
race half-elf  = 0
race brownie  = 1
race groll  = -1
race darkelf  = 1
restrict level  = 6
profession conjurer  = 0
profession sorcerer  = 0
index  = 34
name  =  charisma
acttype  = 11
tochar  =  You touch $3n and utter the words, 'Bealasa'
tovict  =  $1n touches you and utters the words, 'Bealasa'
torest  =  $1n touches $3n and utters the words, 'Bealasa'
toself  =  You utter the words, 'Bealasa'
toselfroom  =  $1n utters the words, 'Bealasa'
realm  = 1
sphere  = 2
func  =  raise_cha@spells
minpos  = 8
mana  = 20
turns  = 4
targets  = 8260
mediums  = 23
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = -1
race groll  = -1
race darkelf  = -2
restrict level  = 6
profession priest  = 5
profession mystic  = 0
index  = 35
name  =  brain
acttype  = 11
tochar  =  You touch $3n and utter the word, 'Menantera'
tovict  =  $1n touches you and utters the word, 'Menatera'
torest  =  $1n touches $3n and utters the word, 'Menantera'
toself  =  You utter the word, 'Menantera'
toselfroom  =  $1n utters the word, 'Menantera'
realm  = 0
sphere  = 2
func  =  raise_bra@spells
minpos  = 8
mana  = 20
turns  = 4
targets  = 8260
mediums  = 23
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = -1
race half-ogre  = -1
race half-elf  = 0
race brownie  = 2
race groll  = -1
race darkelf  = 1
restrict level  = 2
profession conjurer  = 5
profession sorcerer  = 0
index  = 36
name  =  sun ray
acttype  = 11
tochar  =  "You look to the heavens and call down the sun's cleansing power..."
tovict  =  $1n looks to the heavens and begins to chant...
torest  =  $1n looks to the heavens and begins to chant...
toself  =  "You look to the heavens and call down the sun's cleansing power..."
toselfroom  =  $1n looks to the heavens and begins to chant...
realm  = 1
sphere  = 7
func  =  sun_ray@spells
minpos  = 8
mana  = 25
turns  = 6
targets  = 68
mediums  = 61
check  = 3
offensive  = 1
fumble  = 1
shield  = 0
attack clothes  =  61 17  5
attack sleather  =  58 16  6
attack hleather  =  51 15  7
attack chain  =  52 14  8
attack plate  =  55 13  9
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = -1
race groll  = -1
race darkelf  = -2
restrict level  = 31
profession priest  = 0
profession druid  = 0
index  = 37
name  =  divine resistance
acttype  = 11
tochar  =  You begin a prayer to protect $3n from the influence of the gods...
tovict  =  $1n begins a prayer to protect you from the influence of the gods...
torest  =  $1n begins a prayer to protect $3n...
toself  =  You pray to the gods to spare you from their influence...
toselfroom  =  $1n prays to the gods for protection...
realm  = 1
sphere  = 2
func  =  raise_divine@spells
minpos  = 8
mana  = 20
turns  = 4
targets  = 8260
mediums  = 23
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = -1
race groll  = -1
race darkelf  = -3
restrict level  = 5
profession priest  = 5
profession mystic  = 0
index  = 38
name  =  quicken
acttype  = 11
tochar  =  You touch $3n and utter the word, 'Acerra'
tovict  =  $1n touches you and utters the word, 'Acerra'
torest  =  $1n touches $3n and utters the word, 'Acerra'
toself  =  You utter the word, 'Acerra'
toselfroom  =  $1n utters the word, 'Acerra'
realm  = 0
sphere  = 5
func  =  quicken@spells
minpos  = 8
mana  = 20
turns  = 4
targets  = 8260
mediums  = 23
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = -1
race half-ogre  = -1
race half-elf  = 0
race brownie  = 2
race groll  = -1
race darkelf  = 1
restrict level  = 35
profession mystic  = 0
profession conjurer  = 0
profession sorcerer  = 0
index  = 39
name  =  haste
acttype  = 11
tochar  =  You whirl you finger, touch $3n, and utter the word, 'Acerretania'
tovict  =  $1n whirls $1s finger, touches you, and utters the word, 'Acerrretania'
torest  =  $1n whirls $1s finger, touches $3n and utters the word, 'Acerretania'
toself  =  You whirl your finger and utter the word, 'Acerretania'
toselfroom  =  $1n whirls $1s finger and utters the word, 'Acerretania'
realm  = 0
sphere  = 5
func  =  haste@spells
minpos  = 7
mana  = 20
turns  = 4
targets  = 8260
mediums  = 23
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = -1
race half-ogre  = -1
race half-elf  = 0
race brownie  = 2
race groll  = -1
race darkelf  = 1
restrict level  = 29
profession conjurer  = -3
profession sorcerer  = 0
index  = 40
name  =  summoning resistance
acttype  = 11
tochar  =  You trace a circle around $3n to protect $3m from the magic's of conjuration...
tovict           =  $1n traces a circle around you to protect you from those who might summon you...
torest           =  $1n traces a circle around $3n...
toself           =  You trace a circle around yourself to protect against the magic's of conjuration...
toselfroom  =  $1n traces a circle around $3mself...
realm  = 1
sphere  = 2
func  =  raise_summoning@spells
minpos  = 8
mana  = 20
turns  = 4
targets  = 8260
mediums  = 23
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = 0
race darkelf  = 0
index  = 41
name  =  awaken
acttype  = 11
tochar  =  You lay hands on $3n and chant the words of awakening, 'Aleora desi'...
tovict  =  You somehow feel that someone is trying to awaken you...
torest  =  $1n lays hands on $3n and chants, 'Aleora desi'...
toself  =  You concentrate and try to rise from the depths of sleep...
realm  = 1
sphere  = 2
func  =  awaken@spells
minpos  = 4
mana  = 20
turns  = 4
targets  = 8260
mediums  = 31
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
race half-orc  = 0
race half-ogre  = 0
race half-elf  = 0
race brownie  = 0
race groll  = 0
race darkelf  = -1
restrict level  = 14
profession priest  = 2
profession mystic  = -3
index  = 42
name  =  mind shield
acttype  = 11
tochar  =  "You touch $3n's forehead and softly chant, 'shela menant'..."
tovict  =  $1n touches your forehead and softly chants, 'shela menant'...
torest  =  "$1n touches $3n's forehead and softly chants, 'shela menant'..."
toself  =  You touch your forehead and softly chant, 'shela menant'...
toselfroom  =  $1n touches $1s forehead and softly chants, 'shela menant'...
realm  = 0
sphere  = 2
func  =  mind_shield@spells
minpos  = 8
mana  = 20
turns  = 4
targets  = 8260
mediums  = 23
check  = 1
offensive  = 0
fumble  = 0
race human  = 0
race elf  = 0
race dwarf  = 0
race halfling  = 0
race gnome  = 0
